modelId,rating,ratingDate,review,reviewId
GUA47,5,11/04/2016," I get alot of compliments, shoe feels great especially since i use to always wear flat shoes. Gona buy the Adidas ultra boost 3.0 since i heard they are way more comfortable",74508846
GUA47,4,11/01/2016,Good purchase for a pair shoes Nice design and affordable too. Not too pricey....,74177518
GUA47,5,10/31/2016, These shoes are more comfortable than my pure boost shoes. Perfect for cross training.,74125048
GUA47,1,10/29/2016,Bvcf Dont fit blister terrible uncomfortable lameeeeee ?,74073304
GUA47,5,10/28/2016,They are simply perfect I was hesitant at first when I saw them online. But fell in love when I saw them in person. Then I completely fell for them when I put them on.,73999361
GUA47,5,10/28/2016,"Bounce is the New BOOST At first I wasn't so sure about the ""Bounce"" technology, its amazingly responsive when you walk.",73994253
GUA47,5,10/28/2016,"Constant compliments in the gym Great quality and look awesome, you'd be dumb not to get them",73958119
GUA47,4,10/27/2016,"great runner, 1/2 size too big as everyone knows the shoe looks great and performs even better. the only issue is that it runs a 1/2 size long. get a half size down and you are set. great running shoe",73831312
GUA47,5,10/27/2016,"worth the money the style of the sneaker is one of the best but they are also very comfortable, whether you're wearing them around town or working out in them these sneakers will always be a go to.",73829859
GUA47,2,10/26/2016,no very satisfactory thought comfortable but lacks stability at running,73779742
GUA47,5,10/25/2016,Great cushioned shoe that makes your feet feel great Can't go wrong picking up a pair of alphabounce!!!,73642226
GUA47,5,10/25/2016,"Adidas quality, comfort, and style. Very comfortable and supportive. I use them primarily as a walking shoe.",73640658
GUA47,4,10/24/2016,"Great hybrid between style and fitness Extremely comfortable, many people compliment them.",73632719
GUA47,4,10/23/2016,I think that the shoe could had been made with a better material that could protect you from the rain Really comfortable shoe also like the way Ig looks on feet,73438640
GUA47,4,10/22/2016,"Great purchase, I highly recommend this shoe. I like the style and comfort on this shoe, fits perfect and very comfortable to train and walk around in.",73413725
GUA47,5,10/22/2016,"Shoes delivered as promised I was lucky to get these shoes because supply was running low before I discovered them and then circled around to make the purchase a couple of days later. I personally feel they look terrific, not overly ornate, just striking a good aesthetic and utilitarian balance. They are comfortable and of good quality. Purple is a hard colour to pull off on any piece of male clothing, but you can accessorize around these shoes and not look like a clown. In short, I feel good in these shoes, and they feel good on my feet. Objective attained.",73339152
GUA47,5,10/21/2016,If you have wide feet my be a little uncomfortable for you. Very smooth and comfortable with a super clean look,73307261
GUA47,5,10/21/2016, really satisfied with this purchase. Def would recommend.,73301815
GUA47,5,10/21/2016,Pretty rad shoe. The product is extremely comfortable and looks great.,73266573
GUA47,5,10/20/2016,"Love this shoe, got the print version originally never had so many comments on shoes. I have uncaged also, feels very different with less bounce but more stability imo. Very comfortable my second pair.",73131734
GUA47,5,10/16/2016,Comfortable shoe Most comfortable running shoe I've owned. Simple yet stylish. Great shoe.,72903646
GUA47,5,10/16/2016,"Outstanding Adidas really outdid themselves with these shoes. They look better in person than online, they fit amazingly, and they are multi purpose. They're stylish enough to be used to go out, comfortable enough to be a daily shoe, and they're actually inspiring. When I put them on they make me want to run. I've only had one other shoe that made me feel that ever. The material is durable and stain resistant yet light and airy. Amazing job. I'm going to buy two more pairs in different colors.",72897307
GUA47,5,10/16/2016,If it came in more colors id have them also! Great shoe and great feel on foot. I would definitely recommend,72896821
GUA47,5,10/15/2016,"Awesome!! Very comfortable and worth the price
Perfect fit and styling",72871009
GUA47,5,10/15/2016,Best shoes I have got in a long time I will not buy nike agin I cut hair and Im on my feet for 15hr and was great,72870345
GUA47,5,10/15/2016, Comfortable and good all black.good for casual business.  Like it a lot,72865952
GUA47,5,10/15/2016,If u like comfort and style these are it. I have used them at work and I am on my feet for 10hrs + a day and my feet felt great. These shoes are so comfortable. Good looking shoe.,72864412
GUA47,5,10/14/2016,Amazing purchase Love the look and the feel of them and would def recommend them.,72805421
GUA47,5,10/13/2016,"Perfection Great shoes, wearing them for work, 8-10hours on concrete.",72696122
GUA47,4,10/11/2016," Great colorway, looks good and stylish but still very comfortable.",72585239
GUA47,4,10/11/2016,This is one of the best shoes I've bought and at a great price. I like this product because of its triple black colorway. It's also a very casual looking running shoe. Just slip them on and walk out the door.,72555744
GUA47,5,10/09/2016,Great design + great comfort + very light! These shoes are light and comfortable. Their seamless upper design makes them flexible. The design is modern and sharp.,72504397
GUA47,4,10/06/2016,"Interesting style Awesome shoes, great style fit well look insane like space trainers from mars son",72407679
GUA47,4,10/06/2016,fantastic product I liked that they are comfortable and nice looking shoes,72398492
GUA47,5,10/05/2016,Best running shoes so far. Love this running shoes. They look great and feel great!,72362175
GUA47,5,10/04/2016, Perfect love them just what i was looking for thank you,72289782
GUA47,5,10/03/2016,Great style Bought one pair knew very soon that I needed another pair so I bought my wife and me three more total of four pairs two each great bounce knees going to get most protection,72254404
GUA47,5,10/03/2016,Sooooooooo comfortable. I might get flamed for this but honestly...Alphabounces are more comfortable then any boost shoe I have worn. The shoe fits like a glove...it looks sporty and the pricing is simply unbelievable. Alphabounce>Ultraboost>NMD in my opinion,72244362
GUA47,5,10/01/2016," Very comfortable to walk around, the toe box feels soft around your toes. the only thing is that this shoe may fit little narrow.",72208480
GUA47,5,09/29/2016,"Great Price, Great Quality Very high quality shoe for a great price. Definitely worth buying",72148779
GUA47,5,09/29/2016,"Best $100 shoe out there Love the triple black look
Great for running, working out, and street style
Great price point
Turns heads
Fit to your foot the more you wear them",72147725
GUA47,5,09/28/2016,Very happy with my purchase These shoes are comfortable and I get complements on the look. Great daily wear shoe. I even wear them to the gym,72113929
GUA47,5,09/28/2016,To be honest most comfortable shoe ever !!! Best shoe ever to be honest! Loved it ! I use to love nike now thinking about it twice,72088136
GUA47,4,09/27/2016,"Adidas comfort is unmatched. I have been an adidas customer for quite some time and you guys continue to give us great products. Pure boost, ultraboost, stan smith, and now the alphabounce. Great shoes. I just wish I could get my hands on a pair of yeezy boost, it is very difficult to secure a pair due to the popularity and people using ATC services. I would love to add those shoes to my collection of great adidas products. I used to wear other brands and now I strictly wear the three stripes.",72086322
GUA47,5,09/27/2016," Comfortable and great looking shoes. Had some pain from the left shoe rubbing against ankle joint that lasted four days until the shoe stretched out. I've decided that it's not a serious problem and it may have just been that one shoe. Overall, I'm very happy.",72085425
GUA47,5,09/27/2016,Solid Purchase!! They are so comfortable! And they look so good!! Overall a killer sneaker!!,72075536
